LastName,FirstName,DateOfBirth,IdStr,Season,Age,EndTeam,MainPos,IsCenter,IsLeftWing,IsRightWing,Country,IsCanadian,IsAmerican,IsSwedish,IsRussian,IsCzech,IsFinnish,GamesPlayed,Goals,GoalsPerGame,Assists,AssistsPerGame,ShirtNumber,ShirtNumberLargerThanForty,GoalsPredictedLassoModel
Trotman,Zach,1990-08-26,Trotman_Zach_1990-08-26,2015-16,25,BOS,D,0,0,0,USA,0,1,0,0,0,0,38,2,0.0526315789474,5,0.131578947368,62.0,1,2.37136558383
Trouba,Jacob,1994-02-26,Trouba_Jacob_1994-02-26,2015-16,21,WPG,D,0,0,0,USA,0,1,0,0,0,0,81,6,0.0740740740741,15,0.185185185185,8.0,0,6.23288106737
Tryamkin,Nikita,1994-08-30,Tryamkin_Nikita_1994-08-30,2015-16,21,VAN,D,0,0,0,RUS,0,0,0,1,0,0,13,1,0.0769230769231,1,0.0769230769231,88.0,1,4.00054845251
Turris,Kyle,1989-08-14,Turris_Kyle_1989-08-14,2015-16,26,OTT,C,1,0,0,CAN,1,0,0,0,0,0,57,13,0.228070175439,17,0.298245614035,7.0,0,14.1561938971
Tyutin,Fedor,1983-07-19,Tyutin_Fedor_1983-07-19,2015-16,32,CBJ,D,0,0,0,RUS,0,0,0,1,0,0,61,1,0.016393442623,2,0.0327868852459,51.0,1,0.0
Umberger,R.J.,1982-05-03,Umberger_R.J._1982-05-03,2015-16,33,PHI,C,1,0,0,USA,0,1,0,0,0,0,39,2,0.0512820512821,9,0.230769230769,20.0,0,3.15707927224
Upshall,Scottie,1983-10-07,Upshall_Scottie_1983-10-07,2015-16,32,STL,RW,0,0,1,CAN,1,0,0,0,0,0,70,6,0.0857142857143,8,0.114285714286,10.0,0,5.45978557867
Valiev,Rinat,1995-05-11,Valiev_Rinat_1995-05-11,2015-16,20,TOR,D,0,0,0,ROU,0,0,0,0,0,0,10,0,0.0,0,0.0,29.0,0,0.0
van Riemsdyk,James,1989-05-04,van Riemsdyk_James_1989-05-04,2015-16,26,TOR,LW,0,1,0,USA,0,1,0,0,0,0,40,14,0.35,15,0.375,21.0,0,19.3075324153
van Riemsdyk,Trevor,1991-07-24,van Riemsdyk_Trevor_1991-07-24,2015-16,24,CHI,D,0,0,0,USA,0,1,0,0,0,0,82,3,0.0365853658537,11,0.134146341463,57.0,1,3.58443370631
VandeVelde,Chris,1987-03-15,VandeVelde_Chris_1987-03-15,2015-16,28,PHI,C,1,0,0,USA,0,1,0,0,0,0,79,2,0.0253164556962,12,0.151898734177,76.0,1,4.19867587168
Vanek,Thomas,1984-01-19,Vanek_Thomas_1984-01-19,2015-16,31,MIN,LW,0,1,0,AUT,0,0,0,0,0,0,74,18,0.243243243243,23,0.310810810811,26.0,0,13.944680438
Vatanen,Sami,1991-06-03,Vatanen_Sami_1991-06-03,2015-16,24,ANA,D,0,0,0,FIN,0,0,0,0,0,1,71,9,0.12676056338,29,0.408450704225,45.0,1,6.87264625305
Vatrano,Frank,1994-03-14,Vatrano_Frank_1994-03-14,2015-16,21,BOS,C,1,0,0,USA,0,1,0,0,0,0,39,8,0.205128205128,3,0.0769230769231,72.0,1,11.7619817122
Vermette,Antoine,1982-07-20,Vermette_Antoine_1982-07-20,2015-16,33,ARI,C,1,0,0,CAN,1,0,0,0,0,0,76,17,0.223684210526,21,0.276315789474,50.0,1,12.9737776308
Versteeg,Kris,1986-05-13,Versteeg_Kris_1986-05-13,2015-16,29,LAK,RW,0,0,1,CAN,1,0,0,0,0,0,77,15,0.194805194805,23,0.298701298701,10.0,0,13.1495298339
Vey,Linden,1991-07-17,Vey_Linden_1991-07-17,2015-16,24,VAN,RW,0,0,1,CAN,1,0,0,0,0,0,41,4,0.0975609756098,11,0.268292682927,7.0,0,8.35420603767
Virtanen,Jake,1996-08-17,Virtanen_Jake_1996-08-17,2015-16,19,VAN,RW,0,0,1,CAN,1,0,0,0,0,0,55,7,0.127272727273,6,0.109090909091,18.0,0,9.90688458901
Vlasic,Marc-Edouard,1987-03-30,Vlasic_Marc-Edouard_1987-03-30,2015-16,28,SJS,D,0,0,0,CAN,1,0,0,0,0,0,67,8,0.119402985075,31,0.462686567164,44.0,1,8.93577032359
Voracek,Jakub,1989-08-15,Voracek_Jakub_1989-08-15,2015-16,26,PHI,RW,0,0,1,CZE,0,0,0,0,1,0,73,11,0.150684931507,44,0.602739726027,93.0,1,15.5333582192
Vrbata,Radim,1981-06-13,Vrbata_Radim_1981-06-13,2015-16,34,VAN,RW,0,0,1,CZE,0,0,0,0,1,0,63,13,0.206349206349,14,0.222222222222,17.0,0,11.7751269738
Wagner,Chris,1991-05-27,Wagner_Chris_1991-05-27,2015-16,24,ANA,C,1,0,0,USA,0,1,0,0,0,0,43,4,0.093023255814,2,0.046511627907,62.0,1,5.84358527855
Ward,Joel,1980-12-02,Ward_Joel_1980-12-02,2015-16,35,SJS,RW,0,0,1,CAN,1,0,0,0,0,0,79,21,0.26582278481,22,0.278481012658,42.0,1,14.9751853277
Warsofsky,David,1990-05-30,Warsofsky_David_1990-05-30,2015-16,25,NJD,D,0,0,0,USA,0,1,0,0,0,0,22,1,0.0454545454545,1,0.0454545454545,47.0,1,0.61023063758
Watson,Austin,1992-01-13,Watson_Austin_1992-01-13,2015-16,23,NSH,LW,0,1,0,USA,0,1,0,0,0,0,57,3,0.0526315789474,7,0.122807017544,51.0,1,5.11440426797
Weal,Jordan,1992-04-15,Weal_Jordan_1992-04-15,2015-16,23,PHI,C,1,0,0,CAN,1,0,0,0,0,0,14,0,0.0,0,0.0,19.0,0,0.132766020705
Weber,Mike,1987-12-16,Weber_Mike_1987-12-16,2015-16,28,WSH,D,0,0,0,USA,0,1,0,0,0,0,45,1,0.0222222222222,4,0.0888888888889,6.0,0,0.0
Weber,Shea,1985-08-14,Weber_Shea_1985-08-14,2015-16,30,NSH,D,0,0,0,CAN,1,0,0,0,0,0,78,20,0.25641025641,31,0.397435897436,6.0,0,14.1542507574
Weber,Yannick,1988-09-23,Weber_Yannick_1988-09-23,2015-16,27,VAN,D,0,0,0,CHE,0,0,0,0,0,0,45,0,0.0,7,0.155555555556,6.0,0,0.0
Weise,Dale,1988-08-05,Weise_Dale_1988-08-05,2015-16,27,CHI,RW,0,0,1,CAN,1,0,0,0,0,0,71,14,0.197183098592,13,0.183098591549,25.0,0,12.4022330867
Wennberg,Alexander,1994-09-22,Wennberg_Alexander_1994-09-22,2015-16,21,CBJ,C,1,0,0,SWE,0,0,1,0,0,0,69,8,0.115942028986,32,0.463768115942,41.0,1,13.9070603684
Wheeler,Blake,1986-08-31,Wheeler_Blake_1986-08-31,2015-16,29,WPG,RW,0,0,1,USA,0,1,0,0,0,0,82,26,0.317073170732,52,0.634146341463,26.0,0,22.0801595429
White,Ryan,1988-03-17,White_Ryan_1988-03-17,2015-16,27,PHI,C,1,0,0,CAN,1,0,0,0,0,0,73,11,0.150684931507,5,0.0684931506849,25.0,0,8.81353183663
Wideman,Chris,1990-01-07,Wideman_Chris_1990-01-07,2015-16,25,OTT,D,0,0,0,USA,0,1,0,0,0,0,64,6,0.09375,7,0.109375,45.0,1,4.98692418812
Wideman,Dennis,1983-03-20,Wideman_Dennis_1983-03-20,2015-16,32,CGY,D,0,0,0,CAN,1,0,0,0,0,0,51,2,0.0392156862745,17,0.333333333333,6.0,0,2.26153802142
Wiercioch,Patrick,1990-09-12,Wiercioch_Patrick_1990-09-12,2015-16,25,OTT,D,0,0,0,CAN,1,0,0,0,0,0,52,0,0.0,5,0.0961538461538,46.0,1,0.192655121826
Williams,Justin,1981-10-04,Williams_Justin_1981-10-04,2015-16,34,WSH,RW,0,0,1,CAN,1,0,0,0,0,0,82,22,0.268292682927,30,0.365853658537,14.0,0,16.061188817
Wilson,Colin,1989-10-20,Wilson_Colin_1989-10-20,2015-16,26,NSH,LW,0,1,0,USA,0,1,0,0,0,0,64,6,0.09375,18,0.28125,33.0,0,7.7926365981
Wilson,Garrett,1991-03-16,Wilson_Garrett_1991-03-16,2015-16,24,FLA,LW,0,1,0,CAN,1,0,0,0,0,0,29,0,0.0,0,0.0,28.0,0,0.0258973143891
Wilson,Scott,1992-04-24,Wilson_Scott_1992-04-24,2015-16,23,PIT,LW,0,1,0,CAN,1,0,0,0,0,0,24,5,0.208333333333,1,0.0416666666667,23.0,0,9.84761172137
Wilson,Tom,1994-03-29,Wilson_Tom_1994-03-29,2015-16,21,WSH,RW,0,0,1,CAN,1,0,0,0,0,0,82,7,0.0853658536585,16,0.19512195122,43.0,1,9.61571186268
Wingels,Tommy,1988-04-12,Wingels_Tommy_1988-04-12,2015-16,27,SJS,C,1,0,0,USA,0,1,0,0,0,0,68,7,0.102941176471,11,0.161764705882,57.0,1,7.61233641771
Winnik,Daniel,1985-03-06,Winnik_Daniel_1985-03-06,2015-16,30,WSH,LW,0,1,0,CAN,1,0,0,0,0,0,76,6,0.0789473684211,13,0.171052631579,26.0,0,5.53057206118
Wotherspoon,Tyler,1993-03-12,Wotherspoon_Tyler_1993-03-12,2015-16,22,CGY,D,0,0,0,CAN,1,0,0,0,0,0,11,0,0.0,1,0.0909090909091,26.0,0,0.0
Yakupov,Nail,1993-10-06,Yakupov_Nail_1993-10-06,2015-16,22,EDM,RW,0,0,1,RUS,0,0,0,1,0,0,60,8,0.133333333333,15,0.25,10.0,0,12.0227943391
Yandle,Keith,1986-09-09,Yandle_Keith_1986-09-09,2015-16,29,NYR,D,0,0,0,USA,0,1,0,0,0,0,82,5,0.0609756097561,42,0.512195121951,93.0,1,7.11076962319
Zadorov,Nikita,1995-04-16,Zadorov_Nikita_1995-04-16,2015-16,20,COL,D,0,0,0,RUS,0,0,0,1,0,0,22,0,0.0,2,0.0909090909091,16.0,0,1.035385935
Zajac,Travis,1985-05-13,Zajac_Travis_1985-05-13,2015-16,30,NJD,C,1,0,0,CAN,1,0,0,0,0,0,74,14,0.189189189189,28,0.378378378378,19.0,0,12.8438206454
Zetterberg,Henrik,1980-10-09,Zetterberg_Henrik_1980-10-09,2015-16,35,DET,LW,0,1,0,SWE,0,0,1,0,0,0,82,13,0.158536585366,37,0.451219512195,40.0,0,12.0898763741
Zibanejad,Mika,1993-04-18,Zibanejad_Mika_1993-04-18,2015-16,22,OTT,C,1,0,0,SWE,0,0,1,0,0,0,81,21,0.259259259259,30,0.37037037037,93.0,1,19.6504952304
Zidlicky,Marek,1977-02-03,Zidlicky_Marek_1977-02-03,2015-16,38,NYI,D,0,0,0,CZE,0,0,0,0,1,0,53,4,0.0754716981132,12,0.22641509434,28.0,0,2.06179542453
Zubrus,Dainius,1978-06-16,Zubrus_Dainius_1978-06-16,2015-16,37,SJS,C,1,0,0,LTU,0,0,0,0,0,0,50,3,0.06,4,0.08,9.0,0,1.52131840896
Zuccarello,Mats,1987-09-01,Zuccarello_Mats_1987-09-01,2015-16,28,NYR,RW,0,0,1,NOR,0,0,0,0,0,0,81,26,0.320987654321,35,0.432098765432,36.0,0,20.508104138
Zucker,Jason,1992-01-16,Zucker_Jason_1992-01-16,2015-16,23,MIN,LW,0,1,0,USA,0,1,0,0,0,0,71,13,0.183098591549,10,0.140845070423,16.0,0,11.450594758
